Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
Trang sức,32.870 ₫,52% Off,44 Đã bán,(13),Nước ngoài,69.000 ₫,17.000 ₫,95%,99%,100%,1,1,0,0,11
Trang sức,6.113 ₫,31% Off,212 Đã bán,(43),Hồ Chí Minh,25.419 ₫,17.000 ₫,94%,100%,100%,1,0,2,3,37
Trang sức,14.999 ₫,40% Off,452 Đã bán,(143),Nước ngoài,24.998 ₫,17.000 ₫,95%,98%,,5,2,5,3,129
Trang sức,66.202 ₫,45% Off,138 Đã bán,(35),Hải Dương,120.000 ₫,37.700 ₫,97%,99%,84%,0,1,0,0,34
Trang sức,10.220 ₫,56% Off,74 Đã bán,(33),Nước ngoài,31.000 ₫,17.000 ₫,96%,95%,96%,0,0,2,1,32
Trang sức,11.284 ₫,54% Off,218 Đã bán,(36),Hồ Chí Minh,25.500 ₫,17.000 ₫,97%,99%,100%,2,0,1,1,32
Trang sức,14.873 ₫,56% Off,926 Đã bán,(18),Nước ngoài,34.000 ₫,17.000 ₫,96%,99%,100%,1,0,0,0,17
Trang sức,5.574 ₫,54% Off,188 Đã bán,(24),Nước ngoài,12.200 ₫,17.000 ₫,97%,98%,100%,0,0,0,1,24
Trang sức,15.162 ₫,29% Off,268 Đã bán,(75),Nước ngoài,22.056 ₫,17.000 ₫,97%,84%,100%,2,2,0,2,69
Trang sức,5.855 ₫,51% Off,256 Đã bán,(51),Nước ngoài,28.000 ₫,17.000 ₫,95%,99%,100%,3,0,0,2,46
Trang sức,80.340 ₫,16% Off,74 Đã bán,(13),Nước ngoài,95.872 ₫,17.000 ₫,95%,96%,100%,0,0,1,0,12
Trang sức,28.000 ₫,39% Off,372 Đã bán,(57),Nước ngoài,46.000 ₫,17.000 ₫,95%,98%,100%,3,0,1,1,52
Trang sức,66.292 ₫,40% Off,1.1K Đã bán,(215),Nước ngoài,111.159 ₫,17.000 ₫,95%,98%,81%,10,4,7,9,185
Trang sức,24.000 ₫,41% Off,244 Đã bán,(48),Nước ngoài,41.000 ₫,17.000 ₫,96%,100%,,0,0,0,1,47
Trang sức,28.912 ₫,54% Off,44 Đã bán,(12),Hồ Chí Minh,62.200 ₫,17.000 ₫,97%,94%,36%,0,0,0,0,12
Trang sức,45.176 ₫,10% Off,259 Đã bán,(62),Hồ Chí Minh,50.000 ₫,16.500 ₫,93%,100%,100%,2,0,1,3,56
Trang sức,54.393 ₫,40% Off,58 Đã bán,(12),Nước ngoài,91.057 ₫,17.000 ₫,95%,98%,81%,0,0,1,0,11
Trang sức,34.333 ₫,55% Off,190 Đã bán,(38),Hồ Chí Minh,76.000 ₫,16.500 ₫,87%,99%,100%,2,0,0,1,36
Trang sức,94.000 ₫,57% Off,104 Đã bán,(34),Hà Nội,220.000 ₫,32.700 ₫,96%,98%,100%,1,0,0,0,33
Trang sức,80.000 ₫,,36 Đã bán,(10),Hồ Chí Minh,,18.300 ₫,98%,70%,,0,0,0,0,10
Trang sức,39.900 ₫,48% Off,1.1K Đã bán,(225),Hà Nội,76.000 ₫,32.700 ₫,84%,86%,100%,10,2,12,12,189
Trang sức,52.854 ₫,19% Off,117 Đã bán,(44),Hồ Chí Minh,99.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,44
Trang sức,30.346 ₫,49% Off,89 Đã bán,(34),Hồ Chí Minh,60.000 ₫,17.000 ₫,97%,94%,36%,0,2,1,0,32
Trang sức,38.000 ₫,33% Off,96 Đã bán,(16),Hồ Chí Minh,57.000 ₫,17.000 ₫,92%,,,1,0,0,0,15
Trang sức,7.479 ₫,23% Off,7 Đã bán,,Nước ngoài,9.723 ₫,17.000 ₫,91%,100%,,0,0,0,0,0
Trang sức,61.168 ₫,49% Off,169 Đã bán,(42),Nước ngoài,120.000 ₫,17.000 ₫,97%,100%,100%,0,0,0,0,42
Trang sức,80.740 ₫,74% Off,135 Đã bán,(26),Hồ Chí Minh,459.000 ₫,17.000 ₫,96%,100%,90%,0,1,0,3,22
Trang sức,40.000 ₫,43% Off,227 Đã bán,(46),Nước ngoài,70.000 ₫,17.000 ₫,98%,100%,100%,2,0,1,1,42
Trang sức,67.000 ₫,21% Off,248 Đã bán,(87),Nước ngoài,118.000 ₫,17.000 ₫,96%,100%,,0,0,0,5,82
Trang sức,75.000 ₫,46% Off,1.0K Đã bán,(411),Hồ Chí Minh,139.000 ₫,16.500 ₫,99%,100%,66%,4,2,1,3,402
Trang sức,14.700 ₫,40% Off,77 Đã bán,(32),Hồ Chí Minh,24.500 ₫,17.000 ₫,92%,100%,,0,1,3,3,25
Trang sức,25.000 ₫,50% Off,1.9K Đã bán,(342),Hồ Chí Minh,,,,,,6,1,4,12,319
Trang sức,12.000 ₫,50% Off,13 Đã bán,(5),Nước ngoài,24.000 ₫,17.000 ₫,97%,100%,100%,0,0,0,0,5
Trang sức,24.000 ₫,14% Off,5 Đã bán,(3),Nước ngoài,28.000 ₫,17.000 ₫,94%,97%,80%,0,0,0,0,3
Trang sức,119.174 ₫,20% Off,53 Đã bán,(18),Hồ Chí Minh,,16.500 ₫,97%,99%,86%,1,0,0,1,17
Trang sức,19.425 ₫,37% Off,910 Đã bán,(278),Hồ Chí Minh,31.015 ₫,17.000 ₫,95%,98%,81%,11,6,10,10,242
Trang sức,43.368 ₫,55% Off,,(2),Hải Dương,196.000 ₫,37.700 ₫,99%,100%,100%,0,0,0,0,2
Trang sức,13.000 ₫,40% Off,11 Đã bán,(6),Nước ngoài,21.667 ₫,17.000 ₫,92%,100%,,0,0,0,0,7
Trang sức,12.000 ₫,40% Off,12 Đã bán,(5),Nước ngoài,20.000 ₫,17.000 ₫,92%,100%,,0,0,0,0,5
Trang sức,29.000 ₫,59% Off,16 Đã bán,(3),Hà Nội,70.000 ₫,32.700 ₫,99%,100%,66%,0,0,0,0,3
Trang sức,16.250 ₫,,26 Đã bán,(4),Hà Nội,,,,,,0,0,0,0,4
Trang sức,31.844 ₫,,14 Đã bán,(4),Hồ Chí Minh,199.000 ₫,16.500 ₫,98%,100%,,1,0,0,0,3
Trang sức,6.146 ₫,,241 Đã bán,(61),Hồ Chí Minh,15.833 ₫,17.000 ₫,95%,99%,100%,2,0,1,2,57
Trang sức,7.000 ₫,,628 Đã bán,(117),Hồ Chí Minh,19.000 ₫,17.000 ₫,95%,100%,71%,10,1,4,7,95
Trang sức,9.035 ₫,,1.0K Đã bán,(220),Hồ Chí Minh,17.000 ₫,17.000 ₫,97%,100%,,2,2,4,7,206
Trang sức,10.999 ₫,,922 Đã bán,(245),Hồ Chí Minh,21.567 ₫,17.000 ₫,95%,97%,,3,1,5,6,230
Trang sức,18.293 ₫,,13 Đã bán,(1),Nước ngoài,24.005 ₫,17.000 ₫,95%,98%,100%,0,1,0,0,0
Trang sức,12.024 ₫,,907 Đã bán,(232),Hồ Chí Minh,44.000 ₫,17.000 ₫,94%,100%,100%,4,1,4,3,221
Trang sức,8.925 ₫,,246 Đã bán,(68),Hồ Chí Minh,23.201 ₫,17.000 ₫,95%,99%,100%,5,0,0,3,60
Trang sức,9.900 ₫,,243 Đã bán,(42),Nước ngoài,19.000 ₫,17.000 ₫,95%,94%,100%,2,1,4,0,35
Trang sức,60.000 ₫,,73 Đã bán,(13),Hải Phòng,,37.700 ₫,,100%,,0,0,0,0,13
Trang sức,25.456 ₫,Áp dụng voucher,212 Đã bán,(51),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,87%,1,0,0,0,50
Trang sức,149.000 ₫,,108 Đã bán,(24),Hà Nội,269.000 ₫,32.700 ₫,80%,94%,85%,2,2,0,0,20
Trang sức,4.000 ₫,,109 Đã bán,(13),Nước ngoài,7.000 ₫,17.000 ₫,95%,100%,71%,0,1,2,0,10
Trang sức,44.100 ₫,,42 Đã bán,(15),Hồ Chí Minh,84.000 ₫,17.000 ₫,97%,100%,,0,0,0,0,15
Trang sức,54.470 ₫,,64 Đã bán,(17),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,0,17
Trang sức,20.397 ₫,,2.3K Đã bán,(451),Nước ngoài,43.200 ₫,17.000 ₫,94%,97%,100%,5,6,10,15,415
Trang sức,35.000 ₫,,14 Đã bán,(3),Nước ngoài,67.000 ₫,17.000 ₫,95%,100%,,0,0,0,0,3
Trang sức,57.822 ₫,,86 Đã bán,(32),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,1,31
Trang sức,49.000 ₫,,28 Đã bán,(7),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,1,6
Trang sức,94.000 ₫,,32 Đã bán,(13),Nước ngoài,,17.000 ₫,95%,93%,99%,0,0,1,0,12
Trang sức,37.000 ₫,,,(1),Nước ngoài,97.000 ₫,17.000 ₫,100%,100%,100%,0,0,0,0,1
Trang sức,23.000 ₫,,364 Đã bán,(75),Nước ngoài,41.000 ₫,17.000 ₫,95%,100%,,3,0,1,3,68
Trang sức,7.558 ₫,,18 Đã bán,(6),Nước ngoài,15.211 ₫,17.000 ₫,96%,96%,100%,0,0,0,0,7
Trang sức,1.000 ₫,,,,Hà Nội,,32.700 ₫,100%,,,0,0,0,0,0
Trang sức,18.000 ₫,,18 Đã bán,(5),Nước ngoài,48.000 ₫,17.000 ₫,95%,100%,71%,0,0,0,0,5
Trang sức,9.005 ₫,,10.0K Đã bán,(1551),Hồ Chí Minh,15.000 ₫,16.500 ₫,97%,100%,,41,10,20,37,1443
Trang sức,29.000 ₫,,5.3K Đã bán,(851),Hà Nội,49.000 ₫,32.700 ₫,99%,100%,,4,1,5,16,825
Trang sức,29.432 ₫,,43 Đã bán,(16),Nước ngoài,64.000 ₫,17.000 ₫,96%,89%,100%,1,0,0,0,15
Trang sức,35.000 ₫,,446 Đã bán,(118),Nước ngoài,70.000 ₫,17.000 ₫,95%,97%,100%,1,1,2,4,110
Trang sức,8.000 ₫,,20 Đã bán,(4),Nước ngoài,21.000 ₫,17.000 ₫,95%,100%,71%,0,0,1,0,3
Trang sức,23.200 ₫,,154 Đã bán,(36),Nước ngoài,46.400 ₫,17.000 ₫,95%,97%,100%,1,0,0,0,35
Trang sức,19.000 ₫,,226 Đã bán,(56),Nước ngoài,28.000 ₫,17.000 ₫,98%,90%,100%,1,0,0,0,55
Trang sức,600.000 ₫,,,,Hà Nội,,Miễn phí,100%,,,0,0,0,0,0
Trang sức,7.073 ₫,,8 Đã bán,(8),Nước ngoài,13.992 ₫,17.000 ₫,93%,100%,100%,0,0,0,0,8
Trang sức,20.900 ₫,Áp dụng voucher,12 Đã bán,(1),Nước ngoài,41.000 ₫,17.000 ₫,95%,100%,,0,0,0,0,1
Trang sức,8.000 ₫,,18 Đã bán,(2),Hồ Chí Minh,15.000 ₫,17.000 ₫,94%,100%,100%,0,1,0,0,1
Trang sức,26.800 ₫,,523 Đã bán,(105),Nước ngoài,36.400 ₫,17.000 ₫,95%,100%,,5,0,0,3,97
Trang sức,3.771 ₫,,,,Hồ Chí Minh,4.500 ₫,16.500 ₫,100%,100%,,0,0,0,0,0
Trang sức,10.000 ₫,,,,Nước ngoài,23.000 ₫,17.000 ₫,94%,100%,,0,0,0,0,0
Trang sức,16.250 ₫,35% Off,26 Đã bán,(4),Hà Nội,15.000 ₫,32.700 ₫,97%,100%,,0,0,0,0,4
Trang sức,15.000 ₫,25% Off,351 Đã bán,(63),Hà Nội,35.000 ₫,32.700 ₫,97%,100%,,2,0,2,4,55
Trang sức,17.076 ₫,66% Off,3.1K Đã bán,(496),Hồ Chí Minh,50.000 ₫,16.500 ₫,97%,100%,85%,7,4,4,6,475
Trang sức,5.900 ₫,74% Off,1.9K Đã bán,(597),Hồ Chí Minh,22.906 ₫,17.000 ₫,96%,95%,97%,13,8,15,14,547
Trang sức,9.320 ₫,59% Off,135 Đã bán,(32),Hồ Chí Minh,27.975 ₫,17.000 ₫,96%,95%,97%,1,0,0,1,30
Trang sức,22.750 ₫,42% Off,663 Đã bán,(179),Hồ Chí Minh,39.000 ₫,16.500 ₫,97%,99%,87%,1,1,2,2,173
Trang sức,20.000 ₫,47% Off,149 Đã bán,(64),Hồ Chí Minh,30.000 ₫,17.000 ₫,95%,100%,71%,7,2,0,1,54
Trang sức,8.000 ₫,38% Off,43 Đã bán,(21),Hồ Chí Minh,24.000 ₫,17.000 ₫,95%,100%,71%,0,0,2,0,19
Trang sức,12.000 ₫,47% Off,5 Đã bán,(3),Nước ngoài,22.500 ₫,17.000 ₫,94%,95%,100%,0,0,0,0,3
Trang sức,39.998 ₫,,49 Đã bán,(8),Hồ Chí Minh,,16.500 ₫,96%,100%,,0,0,0,0,8
Trang sức,60.000 ₫,,73 Đã bán,(13),Hải Phòng,,37.700 ₫,,100%,,0,0,0,0,13
Trang sức,25.456 ₫,31% Off,212 Đã bán,(51),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,87%,1,0,0,0,50
Trang sức,149.000 ₫,45% Off,108 Đã bán,(24),Hà Nội,269.000 ₫,32.700 ₫,80%,94%,85%,2,2,0,0,20
Trang sức,35.000 ₫,50% Off,160 Đã bán,(33),Nước ngoài,70.000 ₫,17.000 ₫,98%,100%,100%,0,0,0,0,34
Trang sức,59.685 ₫,60% Off,213 Đã bán,(67),Hồ Chí Minh,200.000 ₫,16.500 ₫,97%,100%,85%,0,0,0,3,65
Trang sức,24.000 ₫,56% Off,3.0K Đã bán,(647),Hà Nội,55.000 ₫,32.700 ₫,95%,96%,100%,16,3,13,15,601
Trang sức,13.840 ₫,51% Off,25 Đã bán,(3),Hồ Chí Minh,28.000 ₫,17.000 ₫,96%,100%,,0,0,0,0,3
Trang sức,29.000 ₫,48% Off,219 Đã bán,(59),Hồ Chí Minh,56.000 ₫,18.300 ₫,99%,100%,100%,0,0,1,1,57
Trang sức,54.470 ₫,21% Off,64 Đã bán,(17),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,0,17
Trang sức,230.000 ₫,15% Off,89 Đã bán,(19),Hà Nội,350.000 ₫,21.700 ₫,80%,94%,85%,0,1,0,1,17
Trang sức,14.243 ₫,23% Off,5 Đã bán,(5),Nước ngoài,32.834 ₫,17.000 ₫,95%,100%,100%,0,0,0,0,5
Trang sức,30.600 ₫,47% Off,96 Đã bán,(20),Nước ngoài,58.000 ₫,17.000 ₫,95%,95%,,1,0,0,0,19
Trang sức,41.631 ₫,40% Off,11 Đã bán,(6),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,0,6
Trang sức,57.822 ₫,27% Off,86 Đã bán,(32),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,1,31
Trang sức,22.925 ₫,44% Off,622 Đã bán,(121),Nước ngoài,41.265 ₫,17.000 ₫,95%,92%,100%,2,2,0,9,108
Trang sức,35.000 ₫,36% Off,1.6K Đã bán,(377),Nước ngoài,100.000 ₫,17.000 ₫,98%,100%,100%,9,0,3,11,355
Trang sức,30.000 ₫,,14 Đã bán,,Hồ Chí Minh,,16.500 ₫,97%,100%,100%,0,0,0,0,0
Trang sức,23.491 ₫,53% Off,598 Đã bán,(142),Hồ Chí Minh,50.000 ₫,16.500 ₫,94%,100%,100%,3,1,2,5,131
Trang sức,39.000 ₫,34% Off,5 Đã bán,(2),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,0,3
Trang sức,53.129 ₫,65% Off,1.8K Đã bán,(437),Hồ Chí Minh,150.000 ₫,16.500 ₫,92%,99%,100%,6,1,8,23,399
Trang sức,29.000 ₫,41% Off,5.3K Đã bán,(851),Hà Nội,49.000 ₫,32.700 ₫,99%,100%,,4,1,5,16,825
Trang sức,53.306 ₫,40% Off,52 Đã bán,(9),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,0,9
Trang sức,20.950 ₫,79% Off,559 Đã bán,(136),Hà Nội,100.000 ₫,32.700 ₫,96%,100%,100%,2,0,3,3,128
Trang sức,23.846 ₫,54% Off,16 Đã bán,(7),Hồ Chí Minh,36.524 ₫,17.000 ₫,98%,100%,100%,1,0,0,0,6
Trang sức,60.122 ₫,81% Off,1.5K Đã bán,(352),Hồ Chí Minh,359.000 ₫,17.000 ₫,96%,100%,90%,9,2,8,12,321
Trang sức,600.000 ₫,,,,Hà Nội,,Miễn phí,100%,,,0,0,0,0,0
Trang sức,74.000 ₫,33% Off,,(1),Hải Dương,220.000 ₫,37.700 ₫,96%,60%,100%,0,0,0,0,1
Trang sức,105.000 ₫,,,(1),Hải Dương,,Miễn phí,98%,99%,66%,0,0,0,0,1
Trang sức,20.482 ₫,54% Off,371 Đã bán,(82),Hồ Chí Minh,44.550 ₫,17.000 ₫,89%,100%,,16,7,4,3,53
Trang sức,24.050 ₫,82% Off,16 Đã bán,(3),Nước ngoài,130.000 ₫,17.000 ₫,98%,100%,100%,0,0,0,0,3
Trang sức,31.844 ₫,64% Off,14 Đã bán,(4),Hồ Chí Minh,199.000 ₫,16.500 ₫,98%,100%,,1,0,0,0,3
Trang sức,9.157 ₫,49% Off,246 Đã bán,(52),Nước ngoài,17.999 ₫,17.000 ₫,96%,100%,100%,4,1,1,2,43
Trang sức,23.200 ₫,50% Off,154 Đã bán,(36),Nước ngoài,46.400 ₫,17.000 ₫,95%,97%,100%,1,0,0,0,35
Trang sức,4.162 ₫,48% Off,1.1K Đã bán,(302),Hồ Chí Minh,8.000 ₫,Miễn phí,98%,99%,90%,9,4,2,7,281
Trang sức,51.035 ₫,15% Off,255 Đã bán,(101),Hồ Chí Minh,49.000 ₫,17.000 ₫,95%,99%,100%,1,1,2,3,95
Trang sức,66.913 ₫,25% Off,38 Đã bán,(7),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,0,7
Trang sức,3.782 ₫,55% Off,2.3K Đã bán,(201),Hồ Chí Minh,11.200 ₫,16.500 ₫,97%,88%,100%,4,1,4,9,183
Trang sức,15.331 ₫,31% Off,26 Đã bán,(9),Nước ngoài,22.134 ₫,17.000 ₫,93%,100%,,0,0,0,0,9
Trang sức,6.000 ₫,33% Off,457 Đã bán,(77),Hồ Chí Minh,12.332 ₫,16.500 ₫,96%,100%,100%,1,1,1,4,71
Trang sức,38.808 ₫,,158 Đã bán,(22),Hải Dương,,37.700 ₫,90%,100%,,0,0,1,0,21
Trang sức,34.333 ₫,58% Off,1.1K Đã bán,(303),Hồ Chí Minh,82.000 ₫,16.500 ₫,92%,99%,100%,3,4,7,10,279
Trang sức,44.100 ₫,48% Off,42 Đã bán,(15),Hồ Chí Minh,84.000 ₫,17.000 ₫,97%,100%,,0,0,0,0,15
Trang sức,1.000 ₫,,20 Đã bán,(2),Hà Nội,,32.700 ₫,100%,,,0,0,0,0,2
Trang sức,53.306 ₫,23% Off,39 Đã bán,(17),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,87%,0,1,1,1,15
Trang sức,37.000 ₫,41% Off,,(1),Nước ngoài,97.000 ₫,17.000 ₫,100%,100%,100%,0,0,0,0,1
Trang sức,23.000 ₫,44% Off,364 Đã bán,(75),Nước ngoài,41.000 ₫,17.000 ₫,95%,100%,,3,0,1,3,68
Trang sức,15.298 ₫,41% Off,61 Đã bán,(19),Nước ngoài,45.492 ₫,17.000 ₫,95%,98%,85%,4,0,0,0,15
Trang sức,1.000 ₫,,21 Đã bán,(4),Hà Nội,,32.700 ₫,100%,,,0,0,0,0,4
Trang sức,21.275 ₫,45% Off,18 Đã bán,(3),Nước ngoài,39.000 ₫,17.000 ₫,93%,90%,100%,0,0,0,0,4
Trang sức,44.160 ₫,92% Off,95 Đã bán,(28),Hồ Chí Minh,536.000 ₫,17.000 ₫,95%,93%,99%,1,0,1,1,25
Trang sức,5.851 ₫,58% Off,15 Đã bán,(20),Nước ngoài,,,,,,1,0,0,1,19
Trang sức,73.687 ₫,77% Off,200 Đã bán,(45),Hồ Chí Minh,495.862 ₫,17.000 ₫,95%,100%,,0,0,0,1,44
Trang sức,24.000 ₫,66% Off,776 Đã bán,(173),Nước ngoài,70.000 ₫,17.000 ₫,98%,100%,100%,2,0,3,7,161
Trang sức,13.700 ₫,48% Off,41 Đã bán,(7),Hồ Chí Minh,26.500 ₫,17.000 ₫,94%,95%,100%,0,0,0,0,8
Trang sức,259.000 ₫,42% Off,115 Đã bán,(24),Hà Nội,450.000 ₫,21.700 ₫,80%,94%,85%,2,1,0,1,20
Trang sức,29.000 ₫,51% Off,45 Đã bán,(12),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,0,12
Trang sức,290.000 ₫,44% Off,33 Đã bán,(5),Hà Nội,520.000 ₫,21.700 ₫,80%,94%,85%,0,0,0,0,5
Trang sức,98.000 ₫,18% Off,130 Đã bán,(33),Hải Dương,200.000 ₫,37.700 ₫,96%,94%,83%,0,0,1,0,32
Trang sức,19.000 ₫,32% Off,226 Đã bán,(56),Nước ngoài,28.000 ₫,17.000 ₫,98%,90%,100%,1,0,0,0,55
Trang sức,90.000 ₫,50% Off,6 Đã bán,(1),Hưng Yên,180.000 ₫,37.700 ₫,96%,100%,100%,0,0,0,0,1
Trang sức,7.073 ₫,35% Off,8 Đã bán,(8),Nước ngoài,13.992 ₫,17.000 ₫,93%,100%,100%,0,0,0,0,8
Trang sức,82.962 ₫,16% Off,221 Đã bán,(40),Hồ Chí Minh,99.000 ₫,16.500 ₫,97%,99%,87%,0,2,2,0,36
Trang sức,3.771 ₫,16% Off,,,Hồ Chí Minh,4.500 ₫,16.500 ₫,100%,100%,,0,0,0,0,0
Trang sức,12.900 ₫,56% Off,,,Nước ngoài,74.000 ₫,17.000 ₫,97%,98%,100%,0,0,0,0,0
Trang sức,34.225 ₫,53% Off,147 Đã bán,(23),Nước ngoài,73.000 ₫,17.000 ₫,95%,95%,100%,1,1,1,1,20
Trang sức,31.000 ₫,49% Off,10 Đã bán,,Hà Nội,61.000 ₫,32.700 ₫,79%,100%,,0,0,0,0,0
Trang sức,28.800 ₫,48% Off,28 Đã bán,(5),Nước ngoài,67.000 ₫,17.000 ₫,97%,100%,,0,0,0,0,5
Trang sức,49.194 ₫,23% Off,,(2),Hồ Chí Minh,63.952 ₫,17.000 ₫,95%,99%,92%,0,0,0,0,2
Trang sức,75.000 ₫,12% Off,13 Đã bán,(3),Hải Dương,90.000 ₫,37.700 ₫,96%,94%,83%,0,0,0,0,3
Trang sức,49.000 ₫,67% Off,,(2),Hồ Chí Minh,150.000 ₫,16.500 ₫,97%,100%,85%,0,0,0,1,1
Trang sức,5.272 ₫,53% Off,35 Đã bán,(12),Hồ Chí Minh,11.300 ₫,17.000 ₫,97%,98%,100%,0,0,0,0,12
Trang sức,4.500 ₫,44% Off,56 Đã bán,(12),Nước ngoài,8.000 ₫,17.000 ₫,94%,100%,100%,0,0,0,0,12
Trang sức,16.000 ₫,47% Off,1.2K Đã bán,(239),Hồ Chí Minh,34.000 ₫,17.000 ₫,93%,98%,100%,7,0,3,9,220
Trang sức,6.587 ₫,56% Off,3.5K Đã bán,(953),Hồ Chí Minh,18.000 ₫,17.000 ₫,96%,95%,97%,6,9,11,13,915
Trang sức,26.201 ₫,42% Off,1.2K Đã bán,(273),Hà Nội,79.000 ₫,32.700 ₫,95%,100%,,14,5,4,8,242
Trang sức,22.634 ₫,35% Off,,(1),Hà Nội,35.000 ₫,32.700 ₫,96%,92%,100%,0,0,0,0,1
Trang sức,18.293 ₫,23% Off,13 Đã bán,(1),Nước ngoài,24.005 ₫,17.000 ₫,95%,98%,100%,0,1,0,0,0
Trang sức,71.000 ₫,28% Off,238 Đã bán,(79),Hồ Chí Minh,99.000 ₫,16.500 ₫,97%,99%,87%,0,1,1,1,76
Trang sức,35.000 ₫,65% Off,8 Đã bán,(4),Hồ Chí Minh,100.000 ₫,16.500 ₫,97%,100%,85%,0,0,0,0,4
Trang sức,19.000 ₫,"50% Off
Giá Chào Sàn",,,Nước ngoài,38.000 ₫,17.000 ₫,93%,92%,99%,0,0,0,0,0
Trang sức,80.000 ₫,,36 Đã bán,(10),Hồ Chí Minh,,18.300 ₫,98%,66%,,0,0,0,0,10
Trang sức,68.310 ₫,,14 Đã bán,(1),Hải Dương,,37.700 ₫,95%,100%,,0,0,0,0,1
Trang sức,99.000 ₫,34% Off,2.0K Đã bán,(519),Hà Nội,149.000 ₫,32.700 ₫,99%,100%,,5,4,5,12,494
Trang sức,21.000 ₫,48% Off,,(2),Hồ Chí Minh,44.000 ₫,16.500 ₫,98%,100%,100%,0,0,0,1,1
Trang sức,5.851 ₫,58% Off,41 Đã bán,(19),Nước ngoài,14.000 ₫,17.000 ₫,95%,99%,100%,1,2,0,0,16
Trang sức,49.000 ₫,38% Off,28 Đã bán,(7),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,99%,87%,0,0,0,1,6
Trang sức,26.900 ₫,61% Off,675 Đã bán,(101),Nước ngoài,69.000 ₫,17.000 ₫,96%,100%,,4,1,1,8,88
Trang sức,24.000 ₫,49% Off,132 Đã bán,(30),Nước ngoài,46.900 ₫,17.000 ₫,92%,98%,100%,1,0,0,1,28
Trang sức,20.397 ₫,54% Off,59 Đã bán,(12),Nước ngoài,45.034 ₫,17.000 ₫,95%,98%,100%,1,0,0,0,11
Trang sức,85.027 ₫,46% Off,424 Đã bán,(108),Nước ngoài,156.100 ₫,17.000 ₫,95%,98%,100%,1,2,0,4,101
Trang sức,13.266 ₫,23% Off,,(2),Nước ngoài,17.246 ₫,17.000 ₫,96%,100%,,0,0,0,0,2
Trang sức,23.000 ₫,39% Off,72 Đã bán,(10),Hồ Chí Minh,38.000 ₫,Miễn phí,96%,99%,100%,0,2,1,0,8
Trang sức,31.800 ₫,47% Off,35 Đã bán,(7),Nước ngoài,60.000 ₫,17.000 ₫,96%,96%,100%,1,1,0,0,5
Trang sức,130.000 ₫,50% Off,9 Đã bán,(2),Hưng Yên,518.000 ₫,37.700 ₫,96%,100%,100%,0,0,0,0,3
Trang sức,18.755 ₫,37% Off,816 Đã bán,(114),Nước ngoài,30.000 ₫,17.000 ₫,96%,100%,100%,2,0,2,5,106
Trang sức,12.515 ₫,41% Off,11 Đã bán,(5),Hà Nội,21.276 ₫,32.700 ₫,96%,94%,100%,1,0,1,0,3
Trang sức,8.800 ₫,45% Off,,,Nước ngoài,16.000 ₫,17.000 ₫,96%,100%,100%,0,0,0,0,5
Trang sức,16.335 ₫,42% Off,987 Đã bán,(155),Nước ngoài,28.000 ₫,17.000 ₫,96%,100%,100%,7,1,3,8,136
Trang sức,66.913 ₫,25% Off,35 Đã bán,(14),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,87%,1,0,0,0,14
Trang sức,34.225 ₫,54% Off,15 Đã bán,(3),Nước ngoài,74.000 ₫,17.000 ₫,96%,99%,100%,0,0,0,0,4
Trang sức,11.000 ₫,42% Off,11 Đã bán,(7),Nước ngoài,19.000 ₫,17.000 ₫,93%,100%,,0,0,0,0,6
Trang sức,20.900 ₫,49% Off,12 Đã bán,(1),Nước ngoài,41.000 ₫,17.000 ₫,95%,100%,,0,0,0,0,1
Trang sức,189.990 ₫,29% Off,16 Đã bán,(4),Hà Nội,268.000 ₫,32.700 ₫,86%,100%,,0,0,0,1,3
Trang sức,56.731 ₫,59% Off,1.1K Đã bán,(299),Hồ Chí Minh,140.000 ₫,16.500 ₫,92%,99%,100%,6,3,3,14,273
Trang sức,55.000 ₫,77% Off,131 Đã bán,(38),Nước ngoài,235.555 ₫,17.000 ₫,97%,100%,,1,0,0,0,37
